ID;PLZ;RegSchl;Ort;Ortsteil;Stand;gueltigVon;gueltigBis
11985;"41569";"05162028";Rommerskirchen;Ramrath;"29.03.2022";;
11986;"41569";"05162028";Rommerskirchen;Rommerskirchen;"29.03.2022";;
11987;"41569";"05162028";Rommerskirchen;Sinsteden;"29.03.2022";;
11988;"41569";"05162028";Rommerskirchen;Vanikum;"29.03.2022";;
11989;"41569";"05162028";Rommerskirchen;Villau;"29.03.2022";;
11990;"41569";"05162028";Rommerskirchen;Widdeshoven;"29.03.2022";;
11991;"48720";"05558040";Rosendahl;Darfeld;"29.03.2022";;
11992;"48720";"05558040";Rosendahl;Holtwick;"29.03.2022";;
11993;"48720";"05558040";Rosendahl;Osterwick;"29.03.2022";;
11994;"48720";"05558040";Rosendahl;Rosendahl;"29.03.2022";;
11995;"59602";"05974036";Rüthen;Altenrüthen;"29.03.2022";;
11996;"59602";"05974036";Rüthen;Drewer;"29.03.2022";;
11997;"59602";"05974036";Rüthen;Hemmern;"29.03.2022";;
11998;"59602";"05974036";Rüthen;Hoinkhausen;"29.03.2022";;
11999;"59602";"05974036";Rüthen;Kallenhardt;"29.03.2022";;
12000;"59602";"05974036";Rüthen;Kellinghausen;"29.03.2022";;
12001;"59602";"05974036";Rüthen;Kneblinghausen;"29.03.2022";;
12002;"59602";"05974036";Rüthen;Langenstraße-Heddinghausen;"29.03.2022";;
12003;"59602";"05974036";Rüthen;Meiste;"29.03.2022";;
12004;"59602";"05974036";Rüthen;Menzel;"29.03.2022";;
12005;"59602";"05974036";Rüthen;Nettelstädt;"29.03.2022";;
12006;"59602";"05974036";Rüthen;Oestereiden;"29.03.2022";;
12007;"59602";"05974036";Rüthen;Rüthen;"29.03.2022";;
12008;"59602";"05974036";Rüthen;Weickede;"29.03.2022";;
12009;"59602";"05974036";Rüthen;Westereiden;"29.03.2022";;
12010;"53809";"05382052";Ruppichteroth;Ahe;"29.03.2022";;
12011;"53809";"05382052";Ruppichteroth;Bölkum;"29.03.2022";;
12012;"53809";"05382052";Ruppichteroth;Bacherhof;"29.03.2022";;
12013;"53809";"05382052";Ruppichteroth;Bechlingen;"29.03.2022";;
12014;"53809";"05382052";Ruppichteroth;Beiert;"29.03.2022";;
12015;"53809";"05382052";Ruppichteroth;Berg;"29.03.2022";;
12016;"53809";"05382052";Ruppichteroth;Bornscheid;"29.03.2022";;
12017;"53809";"05382052";Ruppichteroth;Bröleck;"29.03.2022";;
12018;"53809";"05382052";Ruppichteroth;Brölerhof;"29.03.2022";;
12019;"53809";"05382052";Ruppichteroth;Broscheid;"29.03.2022";;
12020;"53809";"05382052";Ruppichteroth;Büchel;"29.03.2022";;
12021;"53809";"05382052";Ruppichteroth;Dörgen;"29.03.2022";;
12022;"53809";"05382052";Ruppichteroth;Damm;"29.03.2022";;
12023;"53809";"05382052";Ruppichteroth;Derenbach;"29.03.2022";;
12024;"53809";"05382052";Ruppichteroth;Ennenbach;"29.03.2022";;
12025;"53809";"05382052";Ruppichteroth;Fußberg;"29.03.2022";;
12026;"53809";"05382052";Ruppichteroth;Fußhollen;"29.03.2022";;
12027;"53809";"05382052";Ruppichteroth;Gießelbach;"29.03.2022";;
12028;"53809";"05382052";Ruppichteroth;Hambuchen;"29.03.2022";;
12029;"53809";"05382052";Ruppichteroth;Harth;"29.03.2022";;
12030;"53809";"05382052";Ruppichteroth;Hatterscheid;"29.03.2022";;
12031;"53809";"05382052";Ruppichteroth;Herrenbröl;"29.03.2022";;
12032;"53809";"05382052";Ruppichteroth;Herrnstein;"29.03.2022";;
12033;"53809";"05382052";Ruppichteroth;Hodgeroth;"29.03.2022";;
12034;"53809";"05382052";Ruppichteroth;Holenfeld;"29.03.2022";;
12035;"53809";"05382052";Ruppichteroth;Honscheid;"29.03.2022";;
12036;"53809";"05382052";Ruppichteroth;Hove;"29.03.2022";;
12037;"53809";"05382052";Ruppichteroth;Hänscheid;"29.03.2022";;
12038;"53809";"05382052";Ruppichteroth;Ifang;"29.03.2022";;
12039;"53809";"05382052";Ruppichteroth;Ingersauelermühle;"29.03.2022";;
12040;"53809";"05382052";Ruppichteroth;Junkersaurenbach;"29.03.2022";;
12041;"53809";"05382052";Ruppichteroth;Köttingen;"29.03.2022";;
12042;"53809";"05382052";Ruppichteroth;Kammerich;"29.03.2022";;
12043;"53809";"05382052";Ruppichteroth;Kesselscheid;"29.03.2022";;
12044;"53809";"05382052";Ruppichteroth;Krahwinkel;"29.03.2022";;
12045;"53809";"05382052";Ruppichteroth;Kuchem;"29.03.2022";;
12046;"53809";"05382052";Ruppichteroth;Kämerscheid;"29.03.2022";;
12047;"53809";"05382052";Ruppichteroth;Litterscheid;"29.03.2022";;
12048;"53809";"05382052";Ruppichteroth;Millerscheid;"29.03.2022";;
12049;"53809";"05382052";Ruppichteroth;Mittelsaurenbach;"29.03.2022";;
12050;"53809";"05382052";Ruppichteroth;Neuenhof;"29.03.2022";;
12051;"53809";"05382052";Ruppichteroth;Niederlückerath;"29.03.2022";;
12052;"53809";"05382052";Ruppichteroth;Niederprobach;"29.03.2022";;
12053;"53809";"05382052";Ruppichteroth;Niedersaurenbach;"29.03.2022";;
12054;"53809";"05382052";Ruppichteroth;Oberlückerath;"29.03.2022";;
12055;"53809";"05382052";Ruppichteroth;Obersaurenbach;"29.03.2022";;
12056;"53809";"05382052";Ruppichteroth;Oeleroth;"29.03.2022";;
12057;"53809";"05382052";Ruppichteroth;Paulinenthal;"29.03.2022";;
12058;"53809";"05382052";Ruppichteroth;Pulvermühle;"29.03.2022";;
12059;"53809";"05382052";Ruppichteroth;Reiferscheid;"29.03.2022";;
12060;"53809";"05382052";Ruppichteroth;Retscheroth;"29.03.2022";;
12061;"53809";"05382052";Ruppichteroth;Rose;"29.03.2022";;
12062;"53809";"05382052";Ruppichteroth;Rotscheroth;"29.03.2022";;
12063;"53809";"05382052";Ruppichteroth;Ruppichteroth;"29.03.2022";;
12064;"53809";"05382052";Ruppichteroth;Schönenberg;"29.03.2022";;
12065;"53809";"05382052";Ruppichteroth;Scheid;"29.03.2022";;
12066;"53809";"05382052";Ruppichteroth;Schmitzdörfgen;"29.03.2022";;
12067;"53809";"05382052";Ruppichteroth;Schmitzhöfgen;"29.03.2022";;
12068;"53809";"05382052";Ruppichteroth;Schneppe;"29.03.2022";;
12069;"53809";"05382052";Ruppichteroth;Schreckenberg;"29.03.2022";;
12070;"53809";"05382052";Ruppichteroth;Stockum;"29.03.2022";;
12071;"53809";"05382052";Ruppichteroth;Stranzenbach;"29.03.2022";;
12072;"53809";"05382052";Ruppichteroth;Tanneck;"29.03.2022";;
12073;"53809";"05382052";Ruppichteroth;Thal;"29.03.2022";;
12074;"53809";"05382052";Ruppichteroth;Thilhove;"29.03.2022";;
12075;"53809";"05382052";Ruppichteroth;Velken;"29.03.2022";;
12076;"53809";"05382052";Ruppichteroth;Wingenbach;"29.03.2022";;
12077;"53809";"05382052";Ruppichteroth;Wingenbacherhof;"29.03.2022";;
12078;"53809";"05382052";Ruppichteroth;Winterscheid;"29.03.2022";;
12079;"53809";"05382052";Ruppichteroth;Winterscheiderbröl;"29.03.2022";;
12080;"53809";"05382052";Ruppichteroth;Winterscheidermühle;"29.03.2022";;
12081;"53809";"05382052";Ruppichteroth;Straße;"29.03.2022";;
12082;"33154";"05774036";Salzkotten;Mantinghausen;"29.03.2022";;
12083;"33154";"05774036";Salzkotten;Niederntudorf;"29.03.2022";;
12084;"33154";"05774036";Salzkotten;Oberntudorf;"29.03.2022";;
12085;"33154";"05774036";Salzkotten;Salzkotten;"29.03.2022";;
12086;"33154";"05774036";Salzkotten;Scharmede;"29.03.2022";;
12087;"33154";"05774036";Salzkotten;Schwelle;"29.03.2022";;
12088;"33154";"05774036";Salzkotten;Thüle;"29.03.2022";;
12089;"33154";"05774036";Salzkotten;Upsprunge;"29.03.2022";;
12090;"33154";"05774036";Salzkotten;Verlar;"29.03.2022";;
12091;"33154";"05774036";Salzkotten;Verne;"29.03.2022";;
12092;"53757";"05382056";Sankt Augustin;Birlinghoven;"29.03.2022";;
12093;"53757";"05382056";Sankt Augustin;Buisdorf;"29.03.2022";;
12094;"53757";"05382056";Sankt Augustin;Hangelar;"29.03.2022";;
12095;"53757";"05382056";Sankt Augustin;Meindorf;"29.03.2022";;
12096;"53757";"05382056";Sankt Augustin;Menden;"29.03.2022";;
12097;"53757";"05382056";Sankt Augustin;Mülldorf;"29.03.2022";;
12098;"53757";"05382056";Sankt Augustin;Niederpleis;"29.03.2022";;
12099;"53757";"05382056";Sankt Augustin;Sankt Augustin;"29.03.2022";;
12100;"48336";"05570036";Sassenberg;Füchtorf;"29.03.2022";;
12101;"48336";"05570036";Sassenberg;Gröblingen;"29.03.2022";;
12102;"48336";"05570036";Sassenberg;Sassenberg;"29.03.2022";;
12103;"58579";"05962056";Schalksmühle;Dahlerbrück;"29.03.2022";;
12104;"58579";"05962056";Schalksmühle;Heedfeld;"29.03.2022";;
12105;"58579";"05962056";Schalksmühle;Hülscheid;"29.03.2022";;
12106;"58579";"05962056";Schalksmühle;Klagebach;"29.03.2022";;
12107;"58579";"05962056";Schalksmühle;Reeswinkel;"29.03.2022";;
12108;"58579";"05962056";Schalksmühle;Rotthausen;"29.03.2022";;
12109;"58579";"05962056";Schalksmühle;Schalksmühle;"29.03.2022";;
12110;"58579";"05962056";Schalksmühle;Stallhaus;"29.03.2022";;
12111;"58579";"05962056";Schalksmühle;Strücken;"29.03.2022";;
12112;"58579";"05962056";Schalksmühle;Winkeln;"29.03.2022";;
12113;"46514";"05170036";Schermbeck;Altschermbeck;"29.03.2022";;
12114;"46514";"05170036";Schermbeck;Bricht;"29.03.2022";;
12115;"46514";"05170036";Schermbeck;Damm;"29.03.2022";;
12116;"46514";"05170036";Schermbeck;Dämmerwald;"29.03.2022";;
12117;"46514";"05170036";Schermbeck;Gahlen;"29.03.2022";;
12118;"46514";"05170036";Schermbeck;Overbeck;"29.03.2022";;
12119;"46514";"05170036";Schermbeck;Schermbeck;"29.03.2022";;
12120;"46514";"05170036";Schermbeck;Weselerwald;"29.03.2022";;
12121;"32816";"05766060";Schieder-Schwalenberg;Brakelsiek;"29.03.2022";;
12122;"32816";"05766060";Schieder-Schwalenberg;Glashütte;"29.03.2022";;
12123;"32816";"05766060";Schieder-Schwalenberg;Lothe;"29.03.2022";;
12124;"32816";"05766060";Schieder-Schwalenberg;Ruensiek;"29.03.2022";;
12125;"32816";"05766060";Schieder-Schwalenberg;Schieder;"29.03.2022";;
12126;"32816";"05766060";Schieder-Schwalenberg;Schwalenberg;"29.03.2022";;
12127;"32816";"05766060";Schieder-Schwalenberg;Siekholz;"29.03.2022";;
12128;"32816";"05766060";Schieder-Schwalenberg;Wöbbel;"29.03.2022";;
12129;"32816";"05766060";Schieder-Schwalenberg;Kreienberg;"29.03.2022";;
12130;"33189";"05766064";Schlangen;Kohlstädt;"29.03.2022";;
12131;"33189";"05766064";Schlangen;Oesterholz-Haustenbeck;"29.03.2022";;
12132;"33189";"05766064";Schlangen;Schlangen;"29.03.2022";;
12133;"53937";"05366036";Schleiden;Berescheid;"29.03.2022";;
12134;"53937";"05366036";Schleiden;Broich;"29.03.2022";;
12135;"53937";"05366036";Schleiden;Bronsfeld;"29.03.2022";;
12136;"53937";"05366036";Schleiden;Dreiborn;"29.03.2022";;
12137;"53937";"05366036";Schleiden;Ettelscheid;"29.03.2022";;
12138;"53937";"05366036";Schleiden;Gemünd;"29.03.2022";;
12139;"53937";"05366036";Schleiden;Harperscheid;"29.03.2022";;
12140;"53937";"05366036";Schleiden;Herhahn;"29.03.2022";;
12141;"53937";"05366036";Schleiden;Kerperscheid;"29.03.2022";;
12142;"53937";"05366036";Schleiden;Morsbach;"29.03.2022";;
12143;"53937";"05366036";Schleiden;Nierfeld;"29.03.2022";;
12144;"53937";"05366036";Schleiden;Oberhausen;"29.03.2022";;
12145;"53937";"05366036";Schleiden;Olef;"29.03.2022";;
12146;"53937";"05366036";Schleiden;Schöneseiffen;"29.03.2022";;
12147;"53937";"05366036";Schleiden;Scheuren;"29.03.2022";;
12148;"53937";"05366036";Schleiden;Schleiden;"29.03.2022";;
12149;"53937";"05366036";Schleiden;Wintzen;"29.03.2022";;
12150;"53937";"05366036";Schleiden;Wolfgarten;"29.03.2022";;
12151;"33758";"05754036";Schloß Holte-Stukenbrock;Liemke;"29.03.2022";;
12152;"33758";"05754036";Schloß Holte-Stukenbrock;Schloß Holte;"29.03.2022";;
12153;"33758";"05754036";Schloß Holte-Stukenbrock;Sende;"29.03.2022";;
12154;"33758";"05754036";Schloß Holte-Stukenbrock;Stukenbrock;"29.03.2022";;
12155;"33758";"05754036";Schloß Holte-Stukenbrock;Stukenbrock-Senne;"29.03.2022";;
12156;"57392";"05958040";Schmallenberg;Almert;"29.03.2022";;
12157;"57392";"05958040";Schmallenberg;Altenhof;"29.03.2022";;
12158;"57392";"05958040";Schmallenberg;Altenilpe;"29.03.2022";;
12159;"57392";"05958040";Schmallenberg;Arpe;"29.03.2022";;
12160;"57392";"05958040";Schmallenberg;Bödefeld;"29.03.2022";;
12161;"57392";"05958040";Schmallenberg;Berghausen;"29.03.2022";;
12162;"57392";"05958040";Schmallenberg;Berghof;"29.03.2022";;
12163;"57392";"05958040";Schmallenberg;Brabecke;"29.03.2022";;
12164;"57392";"05958040";Schmallenberg;Bracht;"29.03.2022";;
12165;"57392";"05958040";Schmallenberg;Dorlar;"29.03.2022";;
12166;"57392";"05958040";Schmallenberg;Dornheim;"29.03.2022";;
12167;"57392";"05958040";Schmallenberg;Ebbinghof;"29.03.2022";;
12168;"57392";"05958040";Schmallenberg;Föckinghausen;"29.03.2022";;
12169;"57392";"05958040";Schmallenberg;Felbecke;"29.03.2022";;
12170;"57392";"05958040";Schmallenberg;Fleckenberg;"29.03.2022";;
12171;"57392";"05958040";Schmallenberg;Bad Fredeburg;"29.03.2022";;
12172;"57392";"05958040";Schmallenberg;Gellinghausen;"29.03.2022";;
12173;"57392";"05958040";Schmallenberg;Gleidorf;"29.03.2022";;
12174;"57392";"05958040";Schmallenberg;Grafschaft;"29.03.2022";;
12175;"57392";"05958040";Schmallenberg;Grimminghausen;"29.03.2022";;
12176;"57392";"05958040";Schmallenberg;Hanxleden;"29.03.2022";;
12177;"57392";"05958040";Schmallenberg;Harbecke;"29.03.2022";;
12178;"57392";"05958040";Schmallenberg;Hebbecke;"29.03.2022";;
12179;"57392";"05958040";Schmallenberg;Heiminghausen;"29.03.2022";;
12180;"57392";"05958040";Schmallenberg;Herschede;"29.03.2022";;
12181;"57392";"05958040";Schmallenberg;Hiege;"29.03.2022";;
12182;"57392";"05958040";Schmallenberg;Hoher Knochen;"29.03.2022";;
12183;"57392";"05958040";Schmallenberg;Holthausen;"29.03.2022";;
12184;"57392";"05958040";Schmallenberg;Hundesossen;"29.03.2022";;
12185;"57392";"05958040";Schmallenberg;Huxel;"29.03.2022";;
12186;"57392";"05958040";Schmallenberg;Inderlenne;"29.03.2022";;
12187;"57392";"05958040";Schmallenberg;Jagdhaus;"29.03.2022";;
12188;"57392";"05958040";Schmallenberg;Keppel;"29.03.2022";;
12189;"57392";"05958040";Schmallenberg;Kirchilpe;"29.03.2022";;
12190;"57392";"05958040";Schmallenberg;Kirchrarbach;"29.03.2022";;
12191;"57392";"05958040";Schmallenberg;Kückelheim;"29.03.2022";;
12192;"57392";"05958040";Schmallenberg;Landenbeckerbruch;"29.03.2022";;
12193;"57392";"05958040";Schmallenberg;Lanfert;"29.03.2022";;
12194;"57392";"05958040";Schmallenberg;Latrop;"29.03.2022";;
12195;"57392";"05958040";Schmallenberg;Lengenbeck;"29.03.2022";;
12196;"57392";"05958040";Schmallenberg;Lenne;"29.03.2022";;
12197;"57392";"05958040";Schmallenberg;Mönekind;"29.03.2022";;
12198;"57392";"05958040";Schmallenberg;Mailar;"29.03.2022";;
12199;"57392";"05958040";Schmallenberg;Menkhausen;"29.03.2022";;
12200;"57392";"05958040";Schmallenberg;Mittelsorpe;"29.03.2022";;
12201;"57392";"05958040";Schmallenberg;Nesselbach;"29.03.2022";;
12202;"57392";"05958040";Schmallenberg;Niederberndorf;"29.03.2022";;
12203;"57392";"05958040";Schmallenberg;Niederhenneborn;"29.03.2022";;
12204;"57392";"05958040";Schmallenberg;Niedersorpe;"29.03.2022";;
12205;"57392";"05958040";Schmallenberg;Nierentrop;"29.03.2022";;
12206;"57392";"05958040";Schmallenberg;Nordenau;"29.03.2022";;
12207;"57392";"05958040";Schmallenberg;Oberberndorf;"29.03.2022";;
12208;"57392";"05958040";Schmallenberg;Oberhenneborn;"29.03.2022";;
12209;"57392";"05958040";Schmallenberg;Oberkirchen;"29.03.2022";;
12210;"57392";"05958040";Schmallenberg;Oberrarbach;"29.03.2022";;
12211;"57392";"05958040";Schmallenberg;Obersorpe;"29.03.2022";;
12212;"57392";"05958040";Schmallenberg;Obringhausen;"29.03.2022";;
12213;"57392";"05958040";Schmallenberg;Ohlenbach;"29.03.2022";;
12214;"57392";"05958040";Schmallenberg;Osterwald;"29.03.2022";;
12215;"57392";"05958040";Schmallenberg;Rehsiepen;"29.03.2022";;
12216;"57392";"05958040";Schmallenberg;Rellmecke;"29.03.2022";;
12217;"57392";"05958040";Schmallenberg;Rimberg;"29.03.2022";;
12218;"57392";"05958040";Schmallenberg;Rotbusch;"29.03.2022";;
12219;"57392";"05958040";Schmallenberg;Sögtrop;"29.03.2022";;
12220;"57392";"05958040";Schmallenberg;Schanze;"29.03.2022";;
12221;"57392";"05958040";Schmallenberg;Schmallenberg;"29.03.2022";;
12222;"57392";"05958040";Schmallenberg;Selkentrop;"29.03.2022";;
12223;"57392";"05958040";Schmallenberg;Sellinghausen;"29.03.2022";;
12224;"57392";"05958040";Schmallenberg;Sellmecke;"29.03.2022";;
12225;"57392";"05958040";Schmallenberg;Silberg;"29.03.2022";;
12226;"57392";"05958040";Schmallenberg;Sonderhof;"29.03.2022";;
12227;"57392";"05958040";Schmallenberg;Störmecke;"29.03.2022";;
12228;"57392";"05958040";Schmallenberg;Twismecke;"29.03.2022";;
12229;"57392";"05958040";Schmallenberg;Vorwald;"29.03.2022";;
12230;"57392";"05958040";Schmallenberg;Waidmannsruh;"29.03.2022";;
12231;"57392";"05958040";Schmallenberg;Walbecke;"29.03.2022";;
12232;"57392";"05958040";Schmallenberg;Werntrop;"29.03.2022";;
12233;"57392";"05958040";Schmallenberg;Werpe;"29.03.2022";;
12234;"57392";"05958040";Schmallenberg;Westernbödefeld;"29.03.2022";;
12235;"57392";"05958040";Schmallenberg;Westfeld;"29.03.2022";;
12236;"57392";"05958040";Schmallenberg;Winkhausen;"29.03.2022";;
12237;"57392";"05958040";Schmallenberg;Wormbach;"29.03.2022";;
12238;"57392";"05958040";Schmallenberg;Wulwesort;"29.03.2022";;
12239;"57392";"05958040";Schmallenberg;Bettenkamp;"29.03.2022";;
12240;"57392";"05958040";Schmallenberg;Hengsiepen;"29.03.2022";;
12241;"48624";"05554052";Schöppingen;Eggerode;"29.03.2022";;
12242;"48624";"05554052";Schöppingen;Schöppingen;"29.03.2022";;
12243;"41366";"05166024";Schwalmtal;Amern;"29.03.2022";;
12244;"41366";"05166024";Schwalmtal;Berg;"29.03.2022";;
12245;"41366";"05166024";Schwalmtal;Birgen;"29.03.2022";;
12246;"41366";"05166024";Schwalmtal;Dilkrath;"29.03.2022";;
12247;"41366";"05166024";Schwalmtal;Eicken;"29.03.2022";;
12248;"41366";"05166024";Schwalmtal;End;"29.03.2022";;
12249;"41366";"05166024";Schwalmtal;Hagen;"29.03.2022";;
12250;"41366";"05166024";Schwalmtal;Hehler;"29.03.2022";;
12251;"41366";"05166024";Schwalmtal;Leloh;"29.03.2022";;
12252;"41366";"05166024";Schwalmtal;Linde;"29.03.2022";;
12253;"41366";"05166024";Schwalmtal;Lüttelforst;"29.03.2022";;
12254;"41366";"05166024";Schwalmtal;Naphausen;"29.03.2022";;
12255;"41366";"05166024";Schwalmtal;Schagen;"29.03.2022";;
12256;"41366";"05166024";Schwalmtal;Schier;"29.03.2022";;
12257;"41366";"05166024";Schwalmtal;Ungerath;"29.03.2022";;
12258;"41366";"05166024";Schwalmtal;Vogelsrath;"29.03.2022";;
12259;"41366";"05166024";Schwalmtal;Waldniel;"29.03.2022";;
12260;"41366";"05166024";Schwalmtal;Gemeinde Niederkrüchten;"29.03.2022";;
12261;"41366";"05166024";Schwalmtal;Renneperstr.;"29.03.2022";;
12262;"58239";"05978028";Schwerte;Ergste;"29.03.2022";;
12263;"58239";"05978028";Schwerte;Geisecke;"29.03.2022";;
12264;"58239";"05978028";Schwerte;Holzen;"29.03.2022";;
12265;"58239";"05978028";Schwerte;Lichtendorf;"29.03.2022";;
12266;"58239";"05978028";Schwerte;Schwerte;"29.03.2022";;
12267;"58239";"05978028";Schwerte;Villigst;"29.03.2022";;
12268;"58239";"05978028";Schwerte;Wandhofen;"29.03.2022";;
12269;"58239";"05978028";Schwerte;Westhofen;"29.03.2022";;
12270;"58239";"05978028";Schwerte;Stadt Hagen;"29.03.2022";;
12271;"52538";"05370024";Selfkant;Großwehrhagen;"29.03.2022";;
12272;"52538";"05370024";Selfkant;Havert;"29.03.2022";;
12273;"52538";"05370024";Selfkant;Heilder;"29.03.2022";;
12274;"52538";"05370024";Selfkant;Hillensberg;"29.03.2022";;
12275;"52538";"05370024";Selfkant;Höngen;"29.03.2022";;
12276;"52538";"05370024";Selfkant;Isenbruch;"29.03.2022";;
12277;"52538";"05370024";Selfkant;Kleinwehrhagen;"29.03.2022";;
12278;"52538";"05370024";Selfkant;Millen;"29.03.2022";;
12279;"52538";"05370024";Selfkant;Saeffelen;"29.03.2022";;
12280;"52538";"05370024";Selfkant;Schalbruch;"29.03.2022";;
12281;"52538";"05370024";Selfkant;Stein;"29.03.2022";;
12282;"52538";"05370024";Selfkant;Süsterseel;"29.03.2022";;
12283;"52538";"05370024";Selfkant;Tüddern;"29.03.2022";;
12284;"52538";"05370024";Selfkant;Wehr;"29.03.2022";;
12285;"52538";"05370024";Selfkant;Millen-Bruch;"29.03.2022";;
12286;"52538";"05370024";Selfkant;Dieck;"29.03.2022";;
12287;"59379";"05978032";Selm;Bork;"29.03.2022";;
12288;"59379";"05978032";Selm;Cappenberg;"29.03.2022";;
12289;"59379";"05978032";Selm;Selm;"29.03.2022";;
12290;"48308";"05558044";Senden;Bösensell;"29.03.2022";;
12291;"48308";"05558044";Senden;Ottmarsbocholt;"29.03.2022";;
12292;"48308";"05558044";Senden;Senden;"29.03.2022";;
12293;"48308";"05558044";Senden;Stadt Lüdinghausen;"29.03.2022";;
12294;"48324";"05570040";Sendenhorst;Albersloh;"29.03.2022";;
12295;"48324";"05570040";Sendenhorst;Sendenhorst;"29.03.2022";;
12296;"53721";"05382060";Siegburg;Braschoß;"29.03.2022";;
12297;"53721";"05382060";Siegburg;Heide;"29.03.2022";;
12298;"53721";"05382060";Siegburg;Kaldauen;"29.03.2022";;
12299;"53721";"05382060";Siegburg;Münchshecke;"29.03.2022";;
12300;"53721";"05382060";Siegburg;Schneffelrath;"29.03.2022";;
12301;"53721";"05382060";Siegburg;Schreck;"29.03.2022";;
12302;"53721";"05382060";Siegburg;Seligenthal;"29.03.2022";;
12303;"53721";"05382060";Siegburg;Siegburg;"29.03.2022";;
12304;"53721";"05382060";Siegburg;Stallberg;"29.03.2022";;
12305;"57078";"05970040";Siegen;Birlenbach;"29.03.2022";;
12306;"57074";"05970040";Siegen;Breitenbach;"29.03.2022";;
12307;"57078";"05970040";Siegen;Buchen;"29.03.2022";;
12308;"57074";"05970040";Siegen;Bürbach;"29.03.2022";;
12309;"57076";"05970040";Siegen;Bürbach;"29.03.2022";;
12310;"57078";"05970040";Siegen;Dillnhütten;"29.03.2022";;
12311;"57074";"05970040";Siegen;Eiserfeld;"29.03.2022";;
12312;"57080";"05970040";Siegen;Eiserfeld;"29.03.2022";;
12313;"57080";"05970040";Siegen;Eisern;"29.03.2022";;
12314;"57074";"05970040";Siegen;Feuersbach;"29.03.2022";;
12315;"57076";"05970040";Siegen;Geisweid;"29.03.2022";;
12316;"57078";"05970040";Siegen;Geisweid;"29.03.2022";;
12317;"57080";"05970040";Siegen;Gosenbach;"29.03.2022";;
12318;"57074";"05970040";Siegen;Kaan-Marienborn;"29.03.2022";;
